43,43,43,44,44,44,44,44,46,40
41,44,45,42,44,43,46,44,54,43
56,52,43,43,44,43,54,43,43,43
43,43,43,43,43,42,43,42,42,41
55,41,42,42,42,42,43,43,43,43
52,43,42,43,42,42,42,41,54,41
40,41,42,42,42,50,43,43,53,43
42,43,43,42,41,42,56,41,57,41
57,57,52,42,42,42,43,43,43,43
43,44,43,53,43,42,42,42,41,41
