55,53,54,58,60,49,49,51,60,47
49,49,54,55,56,61,60,58,60,46
120,120,120,120,47,60,55,53,60,47
49,46,54,49,57,57,59,60,59,60
59,51,120,120,54,50,52,50,49,47
46,47,48,45,46,54,50,44,58,59
120,57,57,55,53,49,50,48,47,47
47,60,49,50,48,50,52,57,55,56
58,59,54,54,44,60,50,50,48,46
47,47,47,49,49,59,52,53,55,57
