44,44,44,45,46,46,46,53,46,58
45,57,44,44,45,44,50,44,43,43
43,43,44,45,45,46,44,45,44,54
44,39,44,58,44,52,43,44,44,43
43,48,59,44,43,43,44,44,43,43
42,42,44,43,43,44,43,42,43,43
43,43,43,120,120,120,120,120,120,120
120,120,120,120,120,120,120,120,120,120
120,120,120,120,120,120,120,120,120,120
120,120,120,120,120,120,120,120,120,120
