0,1.2057259356776222
1,0.9407025556296694
2,0.8157445886804572
3,0.5415388109719805
4,0.4997225482760882
5,0.4983323384488131
6,0.4947785224035677
7,0.48997944895768974
8,0.4847053880152175
9,0.47931845670494144
10,0.473967565937085
11,0.4687100841051836
12,0.46356638759493357
13,0.45854234826091844
14,0.4536387480128504
15,0.4488571002975545
16,0.44420679193487284
17,0.4396828057905199
18,0.4352555605673719
19,0.4309243002746564
20,0.4266929857734357
21,0.422561044539717
22,0.4185267452533776
23,0.41458777688441717
24,0.41074168947253825
25,0.4069859997127786
26,0.40331824201864
27,0.39973597706851643
28,0.39623679267514134
29,0.39281832489706514
30,0.38947836405466946
31,0.38621512153482934
32,0.38302741445692917
33,0.37991390512628853
34,0.37687196589920385
35,0.37389885181394544
36,0.3709935050370174
37,0.36815669545558133
38,0.3653841672279923
39,0.36267227268748903
40,0.3600184386219556
41,0.3574063347629029
42,0.3551310322363429
43,0.35252232061783056
44,0.34999340099804843
45,0.3475843072699037
46,0.3452532835067249
47,0.3429833103180617
48,0.34076698351247825
49,0.3386006673212073
50,0.3364822170102899
51,0.3344100885626244
52,0.3323829892777696
53,0.33039973930073724
54,0.32845921485963464
55,0.32656032208283947
56,0.3247019801846654
57,0.3228831031639235
58,0.32110256999647036
59,0.31935916528063707
60,0.3176514453254231
61,0.3159773994169457
62,0.3143335061168621
63,0.3127127233480407
64,0.31114588034637214
65,0.3094527848710014
66,0.3091276431223401
67,0.3070156728354648
68,0.3053518753064005
69,0.30384471535277474
70,0.3024027524110103
71,0.30104400399215575
72,0.3020786397614171
73,0.2988547702879847
74,0.29726578987145874
75,0.2942813446978858
76,0.2953956731348079
77,0.29376096970942694
78,0.29242174553857836
79,0.2912103312005931
80,0.29006239007358275
81,0.2889526817806125
82,0.28787106265175844
83,0.286813270587326
84,0.2857773467517014
85,0.28476223975425474
86,0.2837672600923857
87,0.2827918666564434
88,0.28183558304602596
89,0.28089796465490957
90,0.27997858561705075
91,0.2790770335253584
92,0.2781929071947137
93,0.277325815619237
94,0.2764753773996271
95,0.27564122035662353
96,0.2748229812187023
97,0.2740203053391483
98,0.27323284642355394
99,0.2724602662584312
100,0.2717022344347065
101,0.27095842806004333
102,0.27022853145245346
103,0.269512235804748
104,0.2688092388045881
105,0.26811924418725136
106,0.2674419611858749
107,0.2667771038234633
108,0.2661243899561511
109,0.2654835399160758
110,0.2648542744908078
111,0.26423631176490114
112,0.2636293619283484
113,0.26303311827200143
114,0.26244724060646046
115,0.2618713225411957
116,0.2613048213351447
117,0.26074689134494566
118,0.26019593471985464
119,0.2596481885184097
120,0.25909292144103263
121,0.25853836372192235
122,0.2578333973673726
123,0.25759437306432154
124,0.25718167392839975
125,0.2566290271509266
126,0.2560823519645084
127,0.2555104412438254
128,0.25496370443693267
129,0.25446971273980706
130,0.254056997498385
131,0.25372397372565386
132,0.25342154354326735
133,0.25308196209344225
134,0.25264039623643886
135,0.25210828522537215
136,0.25155743202605696
137,0.25105108250232144
138,0.25060020070279415
139,0.25019709617040115
140,0.24982828346534333
141,0.24947676716497805
142,0.24912974812119154
143,0.24878205827618963
144,0.24843450256108346
145,0.24808996603956163
146,0.24775089446629767
147,0.24741871200521148
148,0.24709402458053997
149,0.24677692972749904
150,0.2464672524745738
151,0.24616469198897198
152,0.24586890292600244
153,0.24557953681936678
154,0.24529626127359713
155,0.24501876758245908
156,0.24474677261919073
157,0.244480018057348
158,0.2442182684680511
159,0.24396130905162874
160,0.24370894336163315
161,0.24346099117946313
162,0.24321728659950514
163,0.24297767633722153
164,0.2427420182506163
165,0.24251018005615607
166,0.24228203821724428
167,0.24205747698338326
168,0.24183638755968662
169,0.24161866738843746
170,0.2414042195266472
171,0.24119295210567296
172,0.2409847778609349
173,0.24077961372151144
174,0.2405773804509185
175,0.24037800233169343
176,0.2401814068875319
177,0.2399875246376686
178,0.23979628887901663
179,0.2396076354922511
180,0.23942150276859941
181,0.23923783125458917
182,0.23905656361241218
183,0.23887764449389798
184,0.23870102042639316
185,0.2385266397090805
186,0.23835445231847674
187,0.23818440982202335
188,0.23801646529885032
189,0.23785057326688425
190,0.23768668961561376
191,0.23752477154390533
192,0.23736477750232715
193,0.2372066671395256
194,0.2370504012522527
195,0.2368959417386791
196,0.2367432515546864
197,0.2365922946728615
198,0.23644303604394387
199,0.23629544156052426
200,0.23614947802277653
201,0.23600511310607974
202,0.2358623153303639
203,0.235721054031039
204,0.23558129933139293
205,0.23544302211634938
206,0.23530619400747627
207,0.23517078733916696
208,0.2350367751359067
209,0.23490413109055233
210,0.23477282954355935
211,0.23464284546309336
212,0.2345141544259772
213,0.23438673259941128
214,0.23426055672343513
215,0.23413560409407597
216,0.23401185254714735
217,0.23388928044267268
218,0.2337678666498814
219,0.23364759053276613
220,0.23352843193615483
221,0.23341037117229194
222,0.23329338900787713
223,0.23317746665156977
224,0.23306258574190958
225,0.23294872833565294
226,0.23283587689649557
227,0.23272401428416886
228,0.2326131237438958
229,0.2325031888961798
230,0.23239419372692888
231,0.23228612257788464
232,0.23217896013735978
233,0.23207269143125467
234,0.2319673018143522
235,0.2318627769618879
236,0.23175910286135917
237,0.23165626580459497
238,0.2315542523800513
239,0.2314530494653408
240,0.2313526442199759
241,0.23125302407833137
242,0.23115417674280117
243,0.2310560901771612
244,0.23095875260011042
245,0.23086215247900935
246,0.23076627852378168
247,0.23067111968099618
248,0.23057666512810784
249,0.23048290426786647
250,0.23038982672286687
251,0.2302974223302626
252,0.23020568113661508
253,0.23011459339288295
254,0.23002414954955475
255,0.22993434025190104
256,0.22984515633536548
257,0.22975658882106664
258,0.22966862891143291
259,0.22958126798593956
260,0.2294944975969689
261,0.2294083094657732
262,0.22932269547854317
263,0.22923764768258054
264,0.22915315828257063
265,0.22906921963694898
266,0.22898582425436423
267,0.22890296479022618
268,0.2288206340433532
269,0.22873882495269046
270,0.22865753059412403
