-68,-74,-77,-77,-77,-77,-77,-77,-77,-77
-71,-72,-72,-72,-72,-72,-72,-75,-75,-75
-75,-75,-74,-74,-74,-74,-74,-74,-74,-74
-74,-74,-74,-74,-74,-74,-74,-75,-75,-75
-75,-75,-75,-75,-75,-75,-73,-73,-73,-73
-73,-73,-73,-73,-73,-73,-75,-75,-74,-74
-73,-73,-73,-73,-73,-73,-73,-71,-71,-71
-71,-71,-71,-71,-71,-71,-71,-71,-71,-71
-71,-71,-71,-71,-71,-75,-75,-72,-72,-71
-71,-68,-68,-68,-68,-68,-68,-68,-68,-68
