40,46,31,56,49,48,46,40,51,41
43,38,32,39,44,39,41,35,49,39
42,41,42,41,33,37,50,42,45,46
53,46,39,37,45,46,33,37,34,37
43,41,43,43,44,47,36,36,37,37
39,38,38,39,35,35,38,35,47,38
41,40,40,33,31,31,35,32,35,52
43,35,40,34,38,40,41,31,36,43
37,41,44,42,40,38,50,33,34,36
49,49,50,50,50,50,50,50,38,43
