35,51,36,36,36,51,36,35,35,36
38,35,36,51,36,36,51,36,36,36
51,36,51,35,36,35,36,36,35,36
50,52,35,35,35,35,51,35,52,52
35,34,35,34,39,34,34,32,51,42
49,40,40,40,55,42,42,42,42,41
52,56,41,41,41,42,41,42,43,44
48,42,42,42,41,55,52,42,44,43
43,42,43,41,41,55,42,39,48,43
55,54,43,42,42,42,42,42,42,43
