61,43,43,44,44,43,43,43,43,44
42,42,42,42,59,42,42,59,41,42
42,41,42,42,42,41,41,60,42,42
41,41,41,42,41,41,41,42,42,41
42,41,41,52,41,41,41,42,42,42
42,41,41,40,39,39,39,39,39,40
38,40,40,40,40,40,40,41,40,40
40,40,39,40,39,55,39,40,40,40
41,41,41,53,40,40,40,40,41,41
54,40,41,40,53,40,41,41,38,42
